Description,UPC,Promo_Price,Retail_Price,Manufacturer,Category,Count,Multiplier,Retailer,Predicted_List_Price
"Mucinex Children's Congestion & Cough Liquid, Berrylicious, 6.8 OZ (Packaging May Vary)",6382427967.0,,20.99,RECKITT,UPPER RESPIRATORY - COLD/ALLERGY/SINUS LIQUIDS,6.8,142.732,CVS,12.352415555555563
"Mucinex Sinus-Max Severe Congestion & Pain Relief, 20 CT",6382420120.0,,18.49,RECKITT,UPPER RESPIRATORY - COLD/ALLERGY/SINUS TABLETS,20.0,369.8,CVS,12.218358333333322
"Mucinex Fast-Max Adult Cold Flu and Sore Throat Liquid, 6 OZ",6382401565.0,,17.99,RECKITT,UPPER RESPIRATORY - COLD/ALLERGY/SINUS LIQUIDS,6.0,107.94,CVS,10.758239444444449
"Mucinex DM 12HR Exportorant 7 Cough Suppressant, 68 CT",6382401165.0,,43.49,RECKITT,UPPER RESPIRATORY - COLD/ALLERGY/SINUS TABLETS,68.0,2957.32,CVS,30.81565000000002
CoverGirl 3-Kit Eye Enhancers,6197200359.0,,5.99,P&G-COSM,COSMETICS-EYE,1.0,5.99,CVS,3.0601166666666666
CoverGirl 3-Kit Eye Enhancers,6197200359.0,,5.99,P&G-COSM,COSMETICS-EYE,1.0,5.99,CVS,3.0601166666666666
CoverGirl 3-Kit Eye Enhancers,6197200359.0,,5.99,P&G-COSM,COSMETICS-EYE,1.0,5.99,CVS,3.0601166666666666
"CoverGirl 3-Kit Eye Enhancers, Cafe Au Lait",6197200358.0,,5.99,P&G-COSM,COSMETICS-EYE,1.0,5.99,CVS,3.0601166666666666
"CoverGirl Cheekers Blush, Brick Rose 180",6197200011.0,,6.29,P&G-COSM,COSMETICS-FACIAL,180.0,1132.2,CVS,3.434800000000002
"Goli Dreamy Sleep Gummies, 50 CT",5584040399.0,,15.99,GOLI NUTRITN,"VITAMINS, MINERALS & SUPPLEMENTS",50.0,799.5,CVS,9.204899999999999
"Australian Gold Spray Gel Sunscreen With Instant Bronzer, 8 OZ, SPF 30",5440233082.0,,11.49,AUSTRALIAN G,SUN CARE,8.0,91.92,CVS,6.773949999999998
"Australian Gold Spray Gel Sunscreen With Instant Bronzer, 8 OZ",5440233079.0,,11.29,AUSTRALIAN G,SUN CARE,8.0,90.32,CVS,6.420749999999998
"Australian Gold Moisture Lock Tan Extender, 16 OZ",5440225043.0,,15.49,AUSTRALIAN G,SUN CARE,16.0,247.84,CVS,7.785366666666673
Opti-Nail 2-in-1 Fungal Nail Repair + Antifungal Stick,5307620467.0,,31.79,ARCADIA CONS,FOOT CARE PRODUCTS,1.0,31.79,CVS,15.623416666666671
"HC MAX Maximum Strength Anti-Fungal Spray Athlete's Foot, 5.3 OZ",5307619562.0,,9.99,ARCADIA CONS,FOOT CARE PRODUCTS,5.3,52.947,CVS,5.703667278554779
Nizoral Anti-Dandruff Shampoo,5307619233.0,,14.79,ARCADIA CONS,HAIR CARE - SHAMPOO/CONDITIONER,4.0,59.16,CVS,8.0122475
Fungi-Nail Maximum Strength Anti-Fungal Pen,5307617120.0,,13.99,KRAMER LABS,FOOT CARE PRODUCTS,0.1,1.399,CVS,7.512512499999999
"FungiNail Maximum Strength Anti-Fungal Liquid, 1 FL OZ",5307610326.0,,17.99,KRAMER LABS,FOOT CARE PRODUCTS,1.0,17.99,CVS,9.804826944444441
Nizoral Scalp Itch Relief ,5307600000.0,,12.99,ARCADIA CONS,HAIR CARE - SHAMPOO/CONDITIONER,2.0,25.98,CVS,7.050754184704183
"TN Dickinson's Witch Hazel Multi-Use Cleansing Cloths, 25 CT",5265100012.0,,7.79,DICKINSON BR,FIRST AID - TREATMENTS,25.0,194.75,CVS,4.5008611111111145
"Amope Pedimask 20-Minute Foot Mask, 1 CT",5140093211.0,,5.49,SCHOLLS WLNS,FOOT CARE PRODUCTS,2.0,10.98,CVS,3.4353060734742122
"Amope Radiant Glowing Skin Leg & Foot Daily Hydrating Serum, 3.5 FL OZ",5140000007.0,,14.99,SCHOLLS WLNS,FOOT CARE PRODUCTS,3.5,52.465,CVS,8.75158
"Aura Cacia Pure Essential Oil Myrrh, 0.5 OZ",5138191128.0,,22.49,FRONTIERCOOP,BATH PRODUCTS,0.5,11.245,CVS,11.2826
Nexcare Absolute Waterproof First Aid Tape,5113581115.0,,9.59,3M CONSUMER,FIRST AID - ACCESSORIES,1.0,9.59,CVS,5.16275
Nexcare Tegaderm Waterproof Transparent Dressing,5113164113.0,,19.79,3M CONSUMER,FIRST AID - ACCESSORIES,4.0,79.16,CVS,10.310724999999998
"Nexcare DUO Bandages, Assorted Sizes",5113122304.0,,5.79,3M CONSUMER,FIRST AID - ACCESSORIES,20.0,115.8,CVS,3.437805263157896
"Nexcare Tegaderm Waterproof Transparent Dressing, Assorted Pack",5113121183.0,,15.99,3M CONSUMER,FIRST AID - ACCESSORIES,10.0,159.9,CVS,9.887122142857143
"Nexcare Soft Fabric Adhesive Gauze Pad, SFP34, 3 in x 4 in, 4 ct.",5113119774.0,,6.49,3M CONSUMER,FIRST AID - ACCESSORIES,4.0,25.96,CVS,3.475000000000002
CVS Health Adjustable Stabilizing Wrist Brace,5113119677.0,,19.49,3M CONSUMER,HOME HEALTH CARE,1.0,19.49,CVS,10.984666666666664
"Barbasol Thick & Rich Shaving Cream, Original",5100900934.0,,2.79,PERIO,SHAVE - CREAMS,7.0,19.53,CVS,2.4580983333333326
"Barbasol Sensitive Skin Thick and Rich Shaving Cream for Men, Travel Size, TSA Approved, 2.25 OZ",5100900033.0,,1.99,PERIO,SHAVE - CREAMS,2.0,3.98,CVS,2.0294166666666653
"Pop-arazzi Nail Polish, Black, Deep Space",5042865709.0,,2.99,O-CEDAR,COSMETICS - NAILS,1.0,2.99,CVS,2.10507753968254
"Pop-arazzi Nail Polish, Pink, Bubblegum",5042853896.0,,2.99,PURDUE,COSMETICS - NAILS,1.0,2.99,CVS,2.283414444444445
"CVS Health Knee Copper Compression Sleeve, X-Large",5042851815.0,,17.99,UNIV NUTR,HOME HEALTH CARE,1.0,17.99,CVS,12.5601108080808
"CVS Health Durable Nitrile Exam Gloves, Large",5042847405.0,,13.79,UNIV NUTR,FIRST AID - ACCESSORIES,1.0,13.79,CVS,12.3066803517316
CVS Health Aftersun Moisturizing Lotion Value Size,5042844707.0,,9.29,O-CEDAR,SUN CARE,20.0,185.8,CVS,5.6133999999999995
"CVS Health Daily Probiotic 24 Billion CFU Capsules, 90 Count",5042843612.0,,41.99,UNIV NUTR,DIGESTIVE - LOWER GI,90.0,3779.1,CVS,22.91936666666666
"CVS Health Ultra-Soft Sensitive Cleansing Wipes, SoftPak, 168 CT",5042843227.0,,7.49,SOCIUS CARE,BABY DIAPERS,168.0,1258.32,CVS,5.350899999999999
"CVS Health, Pure Comfort Multi-Purpose Solution, 24 Ounces",5042842573.0,,17.49,UNIV NUTR,EYE CARE PRODUCTS,24.0,419.76,CVS,12.27518666666666
"Pop-arazzi Nail Polish, Pink, Barely There",5042842377.0,,2.99,MCNEIL CONSU,COSMETICS - NAILS,1.0,2.99,CVS,2.2841668253968255
"Pop-arazzi Nail Polish, Orange, Pinchin' Pennies",5042840474.0,,2.99,C.B. FLEET,COSMETICS - NAILS,1.0,2.99,CVS,2.4935334379509384
"Pop-arazzi Nail Polish, Green, Retro Remix",5042839353.0,,2.99,O-CEDAR,COSMETICS - NAILS,1.0,2.99,CVS,2.10507753968254
"Pop-arazzi Nail Polish, Blue, Head Over Teals",5042837064.0,,2.99,AK PHARMA,COSMETICS - NAILS,1.0,2.99,CVS,2.219991825396826
CVS Beauty 3-Blade Women's Disposable Razors,5042835606.0,,3.59,O-CEDAR,0,1.0,3.59,CVS,2.001293809523809
CVS Health Children's 12HR Cough DM Cough Suppressant Liquid,5042835047.0,,12.49,NOVARTIS,BABY PRODUCTS,1.0,12.49,CVS,7.029933333333338
"Pop-arazzi Nail Polish, Red, My New Flame",5042833328.0,,2.99,O-CEDAR,COSMETICS - NAILS,1.0,2.99,CVS,2.10507753968254
"Pop-arazzi Nail Polish, Blue, Speedboat",5042832958.0,,2.99,AK PHARMA,COSMETICS - NAILS,1.0,2.99,CVS,2.219991825396826
"Pop-arazzi Nail Polish, Blue, Sapphire Desire",5042832440.0,,2.99,C.B. FLEET,COSMETICS - NAILS,1.0,2.99,CVS,2.4935334379509384
"Pop-arazzi Nail Polish, Multi, Seeing Sparkles",5042828312.0,,2.99,O-CEDAR,COSMETICS - NAILS,1.0,2.99,CVS,2.10507753968254
"Pop-arazzi Nail Polish, Multi, Star Shine",5042828112.0,,2.99,C.B. FLEET,COSMETICS - NAILS,1.0,2.99,CVS,2.4935334379509384
CVS Health Mint Waxed Dental Floss,5042827088.0,,3.09,O-CEDAR,ORAL CARE - DENTAL ACCESSORIES,1.0,3.09,CVS,2.326494444444444
"Pop-arazzi Nail Polish, Black, Curfew",5042825869.0,,2.99,O-CEDAR,COSMETICS - NAILS,1.0,2.99,CVS,2.10507753968254
CVS Health Anti-Bacterial Denture Cleanser Tablets,5042821333.0,,4.19,O-CEDAR,ORAL CARE - DENTURE PRODUCTS,1.0,4.19,CVS,2.3691964285714295
CVS Health Maximum Strength Antacid Liquid,5042815170.0,,8.99,EAS CORP,DIGESTIVE - UPPER GI,1.0,8.99,CVS,6.935881818181816
"Beauty 360 Gentle Oil-Free Eye Makeup Remover, 8.25 oz",5042812256.0,,7.29,UNIV NUTR,SKIN CARE - FACIAL,8.25,60.1425,CVS,5.915399999999998
"CVS Health Gentle LaxativeTablets, 175 Count",5042809257.0,,27.79,UNIV NUTR,DIGESTIVE - LOWER GI,175.0,4863.25,CVS,20.532528571428585
"Culturelle Women's Wellness Probiotic Chewable Tablets, 30 CT",4910040149.0,,30.99,IHEALTH,DIGESTIVE - LOWER GI,30.0,929.7,CVS,16.961099999999988
"Culturelle Kids Multivitamin + Probiotic Lutein Gummies, 60 CT",4910040148.0,,22.99,IHEALTH,VITAMINS,60.0,1379.4,CVS,13.78319285714286
Culturelle Women's Healthy Balance Probiotic Capsules,4910040059.0,,36.99,IHEALTH,DIGESTIVE - LOWER GI,30.0,1109.7,CVS,22.102299999999993
"Biotene Oral Rinse Mouthwash for Dry Mouth, Alcohol-Free, Fresh Mint",4858280220.0,,6.29,HALEON,ORAL CARE - MOUTHWASH,8.0,50.32,CVS,3.918755
Biotene Dry Mouth Oral Balance Moisturizing Gel,4858251201.0,,9.49,HALEON,ORAL CARE - ORAL HYGIENE,1.5,14.235,CVS,5.6713062500000015
Nuby 3 Month + Nana Nubs Teething Brush,4852600782.0,,6.99,NUBY,BABY PRODUCTS,1.0,6.99,CVS,3.674392857142857
"DenTek Instant Oral Pain Relief Advanced Kit, Benzocaine 20% Maximum Strength",4770100352.0,,9.09,MEDTECH PROD,ORAL CARE - ORAL HYGIENE,1.0,9.09,CVS,4.9852300000000005
"DenTek Professional-Fit Dental Guard, Maximum Protection for Bruxism, Nighttime Teeth Grinding",4770100277.0,,26.99,MEDTECH PROD,ORAL CARE - DENTAL ACCESSORIES,1.0,26.99,CVS,15.324150000000005
DenTek Gum Health Advanced Cleaning Kit,4770100181.0,,19.99,MEDTECH PROD,ORAL CARE - DENTAL ACCESSORIES,1.0,19.99,CVS,10.486561324786335
DenTek Comfort-Fit Dental Guard,4770100151.0,,49.99,MEDTECH PROD,ORAL CARE - DENTAL ACCESSORIES,2.0,99.98,CVS,24.871442246642246
"Dentek Ultimate Dental Guard, Full Protection and Custom Fit",4770100040.0,,49.99,MEDTECH PROD,ORAL CARE - DENTAL ACCESSORIES,1.0,49.99,CVS,24.737942246642252
"Natrol Melatonin 10mg Time Release Gummies, 55 CT",4746908173.0,,15.99,NATROL,SLEEPING REMEDIES,55.0,879.45,CVS,9.380812500000005
"Natrol Melatonin 3mg Time Release Gummies, 65 CT",4746908167.0,,13.99,NATROL,SLEEPING REMEDIES,65.0,909.35,CVS,8.4955
"Natrol Kids Melatonin Sleep Aid Gummies, Berry, 1 mg,140 CT",4746907926.0,,22.99,NATROL,SLEEPING REMEDIES,140.0,3218.6,CVS,13.895083333333341
"Natrol Melatonin 5mg Sleep Gummies, 140 CT",4746907686.0,,24.49,NATROL,SLEEPING REMEDIES,140.0,3428.6,CVS,13.994109999999994
"Natrol Alpha Lipoic Acid Capsules 300mg, 50CT",4746900312.0,,13.49,NATROL,"VITAMINS, MINERALS & SUPPLEMENTS",50.0,674.5,CVS,7.592350000000002
"Gillette Sensor 2 Lubrastrip Pivot Disposable Razors, 25 CT",4740069238.0,,21.99,PROCTER&GMBL,SHAVE - RAZORS,25.0,549.75,CVS,15.182400000000005
"Gillette Antiperspirant Spray, Power Rush, 4.3 OZ",4740069037.0,,8.49,PROCTER&GMBL,DEODORANTS,4.3,36.507,CVS,4.950195106837609
"Gillette Antiperspirant Dry Spray, Arctic Ice, 4.3 OZ",4740069036.0,,7.99,PROCTER&GMBL,DEODORANTS,4.3,34.357,CVS,4.761279761904768
"Gillette Venus Pubic Hair & Skin Disposable Razors, 4 CT",4740068954.0,6.99,8.99,PROCTER&GMBL,SHAVE - RAZORS,4.0,35.96,CVS,5.4171733333333325
"Gillette Skinguard Sensitive 2-Blade Disposable Razor, 4 CT",4740068926.0,6.99,8.99,PROCTER&GMBL,SHAVE - RAZORS,4.0,35.96,CVS,5.4171733333333325
Gillette Intimate Pubic Hair 5-Blade Razor Blade Refills,4740068309.0,,21.99,PROCTER&GMBL,SHAVE - BLADES (NON-RAZOR),4.0,87.96,CVS,14.348199999999999
"Gillette Venus for Pubic Hair and Skin, Women's Razor Handle + 2 Blade Refills",4740067227.0,,16.49,PROCTER&GMBL,SHAVE - RAZORS,1.0,16.49,CVS,9.736968333333337
"Gillette Venus Blossom 3-Blade Disposable Razors, 3 CT",4740066337.0,,9.99,PROCTER&GMBL,SHAVE - RAZORS,3.0,29.97,CVS,6.693705212418304
Gillette Fusion5 5-Blade Razor + 1 Razor Blade Refill,4740065890.0,9.99,13.49,PROCTER&GMBL,SHAVE - RAZORS,1.0,13.49,CVS,8.070925000000006
Gillette Mach3 3-Blade Razor + 1 Razor Blade Refill,4740064851.0,7.99,11.29,PROCTER&GMBL,SHAVE - RAZORS,1.0,11.29,CVS,6.439642857142864
"Gillette Clear Gel Antiperspirant Stick, Power Rush, 3.8 OZ, 2 Pack",4740051046.0,,14.99,PROCTER&GMBL,DEODORANTS,3.8,56.962,CVS,9.052246666666663
"Gillette Venus Comfort Glide White Tea 3-Blade Razor Blade Refills, 4 CT",4740030102.0,,19.99,PROCTER&GMBL,SHAVE - BLADES (NON-RAZOR),4.0,79.96,CVS,15.245600000000023
Gillette Sensor2 2-Blade Lubrastrip Fixed Disposable Razors,4740012602.0,,14.49,PROCTER&GMBL,SHAVE - RAZORS,12.0,173.88,CVS,8.280529999999992
Gillette Sensor2 2-Blade Fixed Disposable Razors,4740012598.0,,14.49,PROCTER&GMBL,SHAVE - RAZORS,12.0,173.88,CVS,8.280529999999992
Gillette TRAC II Plus 2-Blade Lubrastrip Razor Blade Refills,4740011272.0,,26.79,PROCTER&GMBL,SHAVE - BLADES (NON-RAZOR),10.0,267.9,CVS,17.86663999999999
"Gillette Clear Gel Antiperspirant & Deodorant Cool Wave, 3.8 OZ",4740009772.0,,7.99,PROCTER&GMBL,DEODORANTS,3.8,30.362,CVS,4.761279761904768
"Boston One Step Liquid Enzymatic Cleaner, 15 CT",4714405602.0,,13.79,BAUSCH HLT,EYE CARE PRODUCTS,15.0,206.85,CVS,7.8643423809523805
"Boston Rewetting Drops, 10 mL",4714405509.0,,8.79,BAUSCH HLT,EYE CARE PRODUCTS,0.33,2.9007,CVS,5.496266666666665
"Jolen Creme Bleach, Sensitive plus Aloe Vera",4668810050.0,,6.49,JOLEN INC,SKIN CARE - HAND & BODY,1.0,6.49,CVS,3.9434499999999963
Wind Song Extraordinary Cologne Natural Spray,4589362980.0,,24.99,PDC BRANDS,FRAGRANCE-WOMENS,2.6,64.974,CVS,12.716783333333344
"Blue-Emu Maximum Arthritis Pain Relief Cream, 3 OZ",4561100919.0,,22.49,NFI CONSUMER,PAIN - ANALGESIC (EXTERNAL),3.0,67.47,CVS,11.595699999999997
"Blue-Emu Original Cream, 4 OZ",4561100204.0,,23.49,NFI CONSUMER,PAIN - ANALGESIC (EXTERNAL),4.0,93.96,CVS,11.761649999999989
"Sweet 'n Low Packets, 100 ct, 3.5 oz",4480000102.0,,3.49,CUMBERLAND,WT CTL/NUTRITION - LIQ/POWDER,100.0,349.0,CVS,2.182936666666667
"Lansinoh Postpartum Pain Relieft Spray, 3.5 OZ",4467768300.0,,13.99,LANSINOH LAB,FEMININE NEEDS - WOMEN'S CARE,3.5,48.965,CVS,7.6678238095238065
Lansinoh Manual Breast Pump,4467750520.0,,35.99,LANSINOH LAB,BABY PRODUCTS,1.0,35.99,CVS,22.320605
"Lansinoh Organic Nipple Balm, 2 OZ",4467723100.0,,15.99,LANSINOH LAB,FEMININE NEEDS - WOMEN'S CARE,2.0,31.98,CVS,10.041633333333335
"Lansinoh Disposable Nursing Pads - Stay Dry, 60CT",4467720265.0,,12.49,LANSINOH LAB,BABY PRODUCTS,60.0,749.4,CVS,8.074433333333337
"Lansinoh Breast Therapy Pack, Hot and Cold Breast Pads, 2 PK",4467710200.0,,15.99,LANSINOH LAB,BABY PRODUCTS,2.0,31.98,CVS,9.567683333333335
"Lansinoh Lanolin Nipple Cream, 1.41 OZ",4467710020.0,,13.49,LANSINOH LAB,FEMININE NEEDS - WOMEN'S CARE,1.41,19.0209,CVS,7.702806060606061
"Physicians Formula Super BB All-in-1 Beauty Balm Cream, Light",4438606207.0,,17.79,UNIV NUTR,COSMETICS-FACIAL,1.0,17.79,CVS,12.591525054112553
Physicians Formula Magic Mosaic Multi-Colored Custom Pressed Powder,4438603846.0,,16.99,PHY FORMULA,COSMETICS-FACIAL,1.0,16.99,CVS,8.503014020146516
Physicians Formula Mineral Wear Talc-Free Mineral Face Powder,4438603835.0,,16.49,PHY FORMULA,COSMETICS-FACIAL,1.0,16.49,CVS,8.056584999999993
Physicians Formula Powder Palette Multi-Colored Blush,4438603537.0,,13.99,PHY FORMULA,ZZZCOSMETICS-MAKE UP,1.0,13.99,CVS,6.9389404761904805
"Physicians Formula Mineral Wear Talc-Free Mineral Face Powder, Buff Beige",4438602797.0,,16.49,PHY FORMULA,COSMETICS-FACIAL,1.0,16.49,CVS,8.056584999999993
"Physicians Formula Powder Palette Multi-Colored Blush, Blushing Peach",4438602465.0,,13.99,PHY FORMULA,ZZZCOSMETICS-MAKE UP,1.0,13.99,CVS,6.9389404761904805
"Physicians Formula Powder Palette Multi-Colored Blush, Blushing Natural",4438602464.0,,13.99,PHY FORMULA,ZZZCOSMETICS-MAKE UP,1.0,13.99,CVS,6.9389404761904805
"Physicians Formula Magic Mosaic Multi-Colored Custom Pressed Powder, Beige/Light Bronzer",4438602459.0,,16.99,PHY FORMULA,COSMETICS-FACIAL,1.0,16.99,CVS,8.503014020146516
"Physicians Formula Mineral Wear Talc-Free Mineral Face Powder, Creamy Natural",4438602413.0,,16.49,PHY FORMULA,COSMETICS-FACIAL,1.0,16.49,CVS,8.056584999999993
"Physicians Formula Plump Potion Needle-Free Lip Plumping, Cocktail Pink Crystal",4438602214.0,,11.49,PHY FORMULA,COSMETICS-LIP,1.0,11.49,CVS,5.788836904761906
"Debrox Earwax Removal Kit, 0.5 fl oz Ear Drops & Bulb Ear Syringe",4203710479.0,,11.99,MEDTECH PROD,EAR CARE PRODUCTS,1.0,11.99,CVS,6.281999166666669
Goody's Extra Strength Headache Powders,4203710365.0,,7.29,MEDTECH PROD,PAIN - ANALGESIC (INTERNAL),24.0,174.96,CVS,3.893112499999999
Yardley London Naturally Moisturizing Bath Bar,4184000106.0,,1.99,LORNAMEAD,SOAP,4.25,8.4575,CVS,1.8423591503267978
"Yardley London Naturally Moisturizing Bath Bar, English Lavender",4184000002.0,,1.99,LORNAMEAD,SOAP,1.0,1.99,CVS,1.8268591503267972
BOOST High Protein Nutritional Drink,4167994066.0,,13.49,NESTLE NUTRI,WT CTL/NUTRITION - LIQ/POWDER,8.0,107.92,CVS,10.343250000000019
BOOST Plus Nutritional Drink,4167993266.0,,14.79,NESTLE NUTRI,WT CTL/NUTRITION - LIQ/POWDER,6.0,88.74,CVS,9.065612500000004
BOOST Original Nutritional Drink,4167967566.0,,11.79,NESTLE NUTRI,WT CTL/NUTRITION - LIQ/POWDER,8.0,94.32,CVS,8.061975000000007
"BOOST Glucose Control Max 30g Protein Ready to Drink Nutritional Drink, 11 FL OZ, 4 Pack",4167966380.0,,13.79,NESTLE NUTRI,WT CTL/NUTRITION - LIQ/POWDER,11.0,151.69,CVS,9.8439
"BOOST High Protein Cinnabon Nutritional Drink, 6 PK",4167961861.0,,13.49,NESTLE NUTRI,WT CTL/NUTRITION - LIQ/POWDER,8.0,107.92,CVS,10.343250000000019
BOOST Women Balanced Nutritional Drink,4167947731.0,,13.49,NESTLE NUTRI,WT CTL/NUTRITION - LIQ/POWDER,8.0,107.92,CVS,10.343250000000019
BOOST Glucose Control,4167915791.0,,15.49,NESTLE NUTRI,WT CTL/NUTRITION - LIQ/POWDER,8.0,123.92,CVS,8.181600000000001
"Summer’s Eve Active Daily Perfomance Feminine Spray, pH balanced, 2 oz",4160800163.0,,6.29,MEDTECH PROD,FEMININE NEEDS - WOMEN'S CARE,2.0,12.58,CVS,3.449966666666666
"Summer's Eve Feminine Cleansing Wash, 15 OZ",4160800138.0,,6.99,MEDTECH PROD,FEMININE NEEDS - WOMEN'S CARE,15.0,104.85,CVS,3.5140666666666713
"Maybelline Instant Age Rewind Eraser Dark Circles Treatment Concealer, 121",4155456750.0,,10.99,EAS CORP,COSMETICS-FACIAL,121.0,1329.79,CVS,7.4026999999999985
"Maybelline Instant Age Rewind Eraser Dark Circles Treatment Concealer, 115",4155456749.0,,10.99,ROSS,COSMETICS-FACIAL,115.0,1263.85,CVS,7.331545098039214
"Maybelline Instant Age Rewind Eraser Dark Circles Treatment Concealer, 95",4155456748.0,,10.99,EAS CORP,COSMETICS-FACIAL,95.0,1044.05,CVS,7.491999999999999
"Maybelline Expert Eyes Moisturizing Eye Makeup Remover, 2.3 OZ",4155456242.0,,5.79,MAYBELLINE,COSMETICS-EYE,2.3,13.317,CVS,2.784519298245615
"Maybelline Instant Age Rewind Eraser Dark Circles Treatment Concealer, 100",4155454678.0,,10.99,ROSS,COSMETICS-FACIAL,100.0,1099.0,CVS,7.490645098039215
"Maybelline Expert Eyes 100% Oil-Free Eye Makeup Remover, 2.3 OZ",4155453797.0,,5.79,MAYBELLINE,COSMETICS-EYE,2.3,13.317,CVS,2.784519298245615
"Maybelline Dream Matte Mousse Foundation, Light Beige",4155453773.0,,11.99,MAYBELLINE,COSMETICS-FACIAL,1.0,11.99,CVS,5.598983333333336
"Maybelline Ultra Liner Precise Brush Tip Liquid Eyeliner, Dark Brown",4155453316.0,,9.49,MAYBELLINE,COSMETICS-EYE,1.0,9.49,CVS,3.957356503496505
Maybelline Ultra Liner Precise Brush Tip Liquid Eyeliner,4155453315.0,,9.49,MAYBELLINE,COSMETICS-EYE,1.0,9.49,CVS,3.957356503496505
"Maybelline Dream Matte Mousse Foundation, Caramel",4155451016.0,,11.99,MAYBELLINE,COSMETICS-FACIAL,1.0,11.99,CVS,5.598983333333336
"Maybelline Dream Matte Mousse Foundation, Honey Beige",4155450717.0,,11.99,MAYBELLINE,COSMETICS-FACIAL,1.0,11.99,CVS,5.598983333333336
"Maybelline Dream Matte Mousse Foundation, Medium Beige",4155450716.0,,11.99,MAYBELLINE,COSMETICS-FACIAL,1.0,11.99,CVS,5.598983333333336
"Maybelline Dream Matte Mousse Foundation, Pure Beige",4155450715.0,,11.99,MAYBELLINE,COSMETICS-FACIAL,1.0,11.99,CVS,5.598983333333336
"Maybelline Dream Matte Mousse Foundation, Sandy Beige",4155450714.0,,11.99,MAYBELLINE,COSMETICS-FACIAL,1.0,11.99,CVS,5.598983333333336
"Maybelline Dream Matte Mousse Foundation, Nude",4155450712.0,,11.99,MAYBELLINE,COSMETICS-FACIAL,1.0,11.99,CVS,5.598983333333336
"Maybelline Dream Matte Mousse Foundation, Classic Ivory",4155450710.0,,11.99,MAYBELLINE,COSMETICS-FACIAL,1.0,11.99,CVS,5.598983333333336
Maybelline Dream Matte Mousse Foundation,4155450709.0,,11.99,MAYBELLINE,COSMETICS-FACIAL,1.0,11.99,CVS,5.598983333333336
"Maybelline Dream Pure BB Cream Skin Clearing Perfector, Medium/Deep",4155434971.0,,10.79,UNIV NUTR,COSMETICS-FACIAL,1.0,10.79,CVS,9.52962642857144
"Maybelline Fit Me! Dewy + Smooth Foundation, Mocha",4155433989.0,,10.49,BRIST M/MEAD,COSMETICS-FACIAL,1.0,10.49,CVS,5.54320333333333
"Maybelline Fit Me! Gel Stick Foundation, Toffee",4155433726.0,,11.79,UNIV NUTR,COSMETICS-FACIAL,1.0,11.79,CVS,11.010972817460317
"Maybelline Fit Me! Gel Stick Foundation, Buff Beige",4155433286.0,,11.79,UNIV NUTR,COSMETICS-FACIAL,1.0,11.79,CVS,11.010972817460317
"Maybelline Fit Me! Gel Stick Foundation, Classic Ivory",4155433285.0,,11.79,UNIV NUTR,COSMETICS-FACIAL,1.0,11.79,CVS,11.010972817460317
Maybelline Baby Lips Moisturizing Lip Balm,4155426454.0,,4.79,MAYBELLINE,LIP PREPARATIONS,1.0,4.79,CVS,2.5453333333333346
"Maybelline Instant Age Eraser Treatment Makeup, Creamy Natural",4155422010.0,,15.49,BRIST M/MEAD,COSMETICS-FACIAL,1.0,15.49,CVS,10.545499999999999
"Maybelline Instant Age Eraser Treatment Makeup, Nude",4155422009.0,,15.49,BRIST M/MEAD,COSMETICS-FACIAL,1.0,15.49,CVS,10.545499999999999
"Maybelline Instant Age Eraser Treatment Makeup, Buff Beige",4155422007.0,,15.49,BRIST M/MEAD,COSMETICS-FACIAL,1.0,15.49,CVS,10.545499999999999
"Maybelline SuperStay Full Coverage Foundation, Medium Beige",4155420960.0,,11.49,MAYBELLINE,COSMETICS-FACIAL,1.0,11.49,CVS,6.104486666666665
"Maybelline Color Sensational The Creams, Cream Finish Lipstick Makeup",4155419833.0,,8.49,MAYBELLINE,COSMETICS-LIP,1.0,8.49,CVS,4.109381363636365
"Maybelline Lash Sensational Sky High Washable Mascara Makeup, Burgundy Haze",4155408994.0,,12.99,ABBOTT NUTR,COSMETICS-EYE,1.0,12.99,CVS,7.673275000000001
"Maybelline New York Build-A-Brow 2-in-1 Brow Pen and Sealing Gel, Ash Brown",4155408768.0,,14.99,BSN MEDICAL,COSMETICS-EYE,1.0,14.99,CVS,7.697327500000005
"Maybelline Instant Age Eraser Treatment Makeup, 210",4155408666.0,,15.79,BRIST M/MEAD,COSMETICS-FACIAL,1.0,15.79,CVS,10.861300000000002
"Maybelline Instant Age Eraser Treatment Makeup, 355",4155408661.0,,15.79,MEAD JOHNSON,COSMETICS-FACIAL,355.0,5605.45,CVS,9.753649999999997
"Maybelline Instant Age Eraser Treatment Makeup, 340",4155408660.0,,15.79,BRIST M/MEAD,COSMETICS-FACIAL,340.0,5368.6,CVS,10.8073
"Maybelline Instant Age Eraser Treatment Makeup, 110",4155408655.0,,15.79,BRIST M/MEAD,COSMETICS-FACIAL,110.0,1736.9,CVS,10.8807
"Maybelline Instant Age Rewind Eraser Dark Circles Treatment Concealer, 147.5",4155407449.0,,10.99,ROSS,COSMETICS-FACIAL,147.5,1621.025,CVS,7.483945098039214
Tucks Multicare Relief Kit,4138800877.0,,12.79,BLISTEX,DIGESTIVE - HEMORRHOIDAL TREATMENT,1.0,12.79,CVS,6.641630555555553
